id,modulo_id,modulo,tela,rota,finalidade,acoes,desktop,tema,estados,dados,observacoes
121,06,Explorar e pesquisa,Resultados de vídeos,/app/explorar/resultados-de-vídeos,Tela funcional de Resultados de vídeos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
122,06,Explorar e pesquisa,Resultados de Shorts,/app/explorar/resultados-de-shorts,Tela funcional de Resultados de Shorts,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
123,06,Explorar e pesquisa,Resultados de fotos,/app/explorar/resultados-de-fotos,Tela funcional de Resultados de fotos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
124,06,Explorar e pesquisa,Resultados de grupos,/app/explorar/resultados-de-grupos,Tela funcional de Resultados de grupos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
125,06,Explorar e pesquisa,Resultados de Páginas,/app/explorar/resultados-de-páginas,Tela funcional de Resultados de Páginas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
126,06,Explorar e pesquisa,Resultados de comunidades,/app/explorar/resultados-de-comunidades,Tela funcional de Resultados de comunidades,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
127,06,Explorar e pesquisa,Resultados do Marketplace,/app/explorar/resultados-do-marketplace,Tela funcional de Resultados do Marketplace,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
128,06,Explorar e pesquisa,Tendências,/app/explorar/tendências,Tela funcional de Tendências,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
129,06,Explorar e pesquisa,Hashtag,/app/explorar/hashtag,Tela funcional de Hashtag,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
130,06,Explorar e pesquisa,Página de hashtag,/app/explorar/página-de-hashtag,Tela funcional de Página de hashtag,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
131,06,Explorar e pesquisa,Histórico de pesquisa,/app/explorar/histórico-de-pesquisa,Tela funcional de Histórico de pesquisa,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
132,06,Explorar e pesquisa,Sugestões de pesquisa,/app/explorar/sugestões-de-pesquisa,Tela funcional de Sugestões de pesquisa,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
133,06,Explorar e pesquisa,Busca avançada,/app/explorar/busca-avançada,Tela funcional de Busca avançada,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
134,06,Explorar e pesquisa,Resultados recentes,/app/explorar/resultados-recentes,Tela funcional de Resultados recentes,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
135,06,Explorar e pesquisa,Conteúdo recomendado,/app/explorar/conteúdo-recomendado,Tela funcional de Conteúdo recomendado,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
136,07,Mensagens,Caixa de entrada,/app/mensagens/caixa-de-entrada,Tela funcional de Caixa de entrada,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
137,07,Mensagens,Conversa aberta,/app/mensagens/conversa-aberta,Tela funcional de Conversa aberta,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
138,07,Mensagens,Nova conversa,/app/mensagens/nova-conversa,Tela funcional de Nova conversa,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
139,07,Mensagens,Solicitações de mensagem,/app/mensagens/solicitações-de-mensagem,Tela funcional de Solicitações de mensagem,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
140,07,Mensagens,Conversas arquivadas,/app/mensagens/conversas-arquivadas,Tela funcional de Conversas arquivadas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
141,07,Mensagens,Mensagens não lidas,/app/mensagens/mensagens-não-lidas,Tela funcional de Mensagens não lidas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
142,07,Mensagens,Pesquisar mensagens,/app/mensagens/pesquisar-mensagens,Tela funcional de Pesquisar mensagens,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
143,07,Mensagens,Enviar foto,/app/mensagens/enviar-foto,Tela funcional de Enviar foto,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
144,07,Mensagens,Enviar vídeo,/app/mensagens/enviar-vídeo,Tela funcional de Enviar vídeo,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
145,07,Mensagens,Enviar arquivo,/app/mensagens/enviar-arquivo,Tela funcional de Enviar arquivo,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
146,07,Mensagens,Enviar figurinha,/app/mensagens/enviar-figurinha,Tela funcional de Enviar figurinha,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
147,07,Mensagens,Enviar GIF,/app/mensagens/enviar-gif,Tela funcional de Enviar GIF,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
148,07,Mensagens,Enviar áudio,/app/mensagens/enviar-áudio,Tela funcional de Enviar áudio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
149,07,Mensagens,Reagir à mensagem,/app/mensagens/reagir-à-mensagem,Tela funcional de Reagir à mensagem,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
150,07,Mensagens,Responder mensagem,/app/mensagens/responder-mensagem,Tela funcional de Responder mensagem,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
151,07,Mensagens,Encaminhar mensagem,/app/mensagens/encaminhar-mensagem,Tela funcional de Encaminhar mensagem,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
152,07,Mensagens,Apagar mensagem,/app/mensagens/apagar-mensagem,Tela funcional de Apagar mensagem,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
153,07,Mensagens,Silenciar conversa,/app/mensagens/silenciar-conversa,Tela funcional de Silenciar conversa,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
154,07,Mensagens,Bloquear conversa,/app/mensagens/bloquear-conversa,Tela funcional de Bloquear conversa,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
155,07,Mensagens,Denunciar conversa,/app/mensagens/denunciar-conversa,Tela funcional de Denunciar conversa,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
156,08,Notificações,Notificações,/app/notificacoes,Tela funcional de Notificações,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
157,08,Notificações,Curtidas,/app/notificacoes/curtidas,Tela funcional de Curtidas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
158,08,Notificações,Comentários,/app/notificacoes/comentários,Tela funcional de Comentários,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
159,08,Notificações,Menções,/app/notificacoes/menções,Tela funcional de Menções,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
160,08,Notificações,Novos seguidores,/app/notificacoes/novos-seguidores,Tela funcional de Novos seguidores,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
161,08,Notificações,Solicitações de amizade,/app/notificacoes/solicitações-de-amizade,Tela funcional de Solicitações de amizade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
162,08,Notificações,Mensagens,/app/notificacoes/mensagens,Tela funcional de Mensagens,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
163,08,Notificações,Stories,/app/notificacoes/stories,Tela funcional de Stories,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
164,08,Notificações,Shorts,/app/notificacoes/shorts,Tela funcional de Shorts,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
165,08,Notificações,Grupos,/app/notificacoes/grupos,Tela funcional de Grupos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
166,08,Notificações,Páginas,/app/notificacoes/páginas,Tela funcional de Páginas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
167,08,Notificações,Marketplace,/app/notificacoes/marketplace,Tela funcional de Marketplace,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
168,08,Notificações,Segurança,/app/notificacoes/segurança,Tela funcional de Segurança,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
169,08,Notificações,Notificações push,/app/notificacoes/notificações-push,Tela funcional de Notificações push,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
170,08,Notificações,Preferências de notificações,/app/notificacoes/preferências-de-notificações,Tela funcional de Preferências de notificações,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
171,09,Comunidades e grupos,Comunidades,/app/comunidades/comunidades,Tela funcional de Comunidades,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
172,09,Comunidades e grupos,Descobrir comunidades,/app/comunidades/descobrir-comunidades,Tela funcional de Descobrir comunidades,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
173,09,Comunidades e grupos,Minhas comunidades,/app/comunidades/minhas-comunidades,Tela funcional de Minhas comunidades,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
174,09,Comunidades e grupos,Criar comunidade,/app/comunidades/criar-comunidade,Tela funcional de Criar comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
175,09,Comunidades e grupos,Página da comunidade,/app/comunidades/página-da-comunidade,Tela funcional de Página da comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
176,09,Comunidades e grupos,Feed da comunidade,/app/comunidades/feed-da-comunidade,Tela funcional de Feed da comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
177,09,Comunidades e grupos,Membros,/app/comunidades/membros,Tela funcional de Membros,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
178,09,Comunidades e grupos,Administradores,/app/comunidades/administradores,Tela funcional de Administradores,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
179,09,Comunidades e grupos,Solicitações,/app/comunidades/solicitações,Tela funcional de Solicitações,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
180,09,Comunidades e grupos,Convites,/app/comunidades/convites,Tela funcional de Convites,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
181,09,Comunidades e grupos,Eventos da comunidade,/app/comunidades/eventos-da-comunidade,Tela funcional de Eventos da comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
182,09,Comunidades e grupos,Arquivos da comunidade,/app/comunidades/arquivos-da-comunidade,Tela funcional de Arquivos da comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
183,09,Comunidades e grupos,Perguntas,/app/comunidades/perguntas,Tela funcional de Perguntas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
184,09,Comunidades e grupos,Regras,/app/comunidades/regras,Tela funcional de Regras,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
185,09,Comunidades e grupos,Moderação,/app/comunidades/moderação,Tela funcional de Moderação,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
186,09,Comunidades e grupos,Denúncias da comunidade,/app/comunidades/denúncias-da-comunidade,Tela funcional de Denúncias da comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
187,09,Comunidades e grupos,Banimentos,/app/comunidades/banimentos,Tela funcional de Banimentos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
188,09,Comunidades e grupos,Configurações da comunidade,/app/comunidades/configurações-da-comunidade,Tela funcional de Configurações da comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
189,09,Comunidades e grupos,Editar comunidade,/app/comunidades/editar-comunidade,Tela funcional de Editar comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
190,09,Comunidades e grupos,Insights da comunidade,/app/comunidades/insights-da-comunidade,Tela funcional de Insights da comunidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
191,10,Salvos e eventos,Salvos,/app/salvos/salvos,Tela funcional de Salvos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
192,10,Salvos e eventos,Publicações salvas,/app/salvos/publicações-salvas,Tela funcional de Publicações salvas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
193,10,Salvos e eventos,Vídeos salvos,/app/salvos/vídeos-salvos,Tela funcional de Vídeos salvos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
194,10,Salvos e eventos,Shorts salvos,/app/salvos/shorts-salvos,Tela funcional de Shorts salvos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
195,10,Salvos e eventos,Links salvos,/app/salvos/links-salvos,Tela funcional de Links salvos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
196,10,Salvos e eventos,Coleções,/app/salvos/coleções,Tela funcional de Coleções,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
197,10,Salvos e eventos,Criar coleção,/app/salvos/criar-coleção,Tela funcional de Criar coleção,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
198,10,Salvos e eventos,Editar coleção,/app/salvos/editar-coleção,Tela funcional de Editar coleção,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
199,10,Salvos e eventos,Excluir coleção,/app/salvos/excluir-coleção,Tela funcional de Excluir coleção,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
200,10,Salvos e eventos,Eventos,/app/salvos/eventos,Tela funcional de Eventos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
201,10,Salvos e eventos,Descobrir eventos,/app/salvos/descobrir-eventos,Tela funcional de Descobrir eventos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
202,10,Salvos e eventos,Meus eventos,/app/salvos/meus-eventos,Tela funcional de Meus eventos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
203,10,Salvos e eventos,Criar evento,/app/salvos/criar-evento,Tela funcional de Criar evento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
204,10,Salvos e eventos,Página do evento,/app/salvos/página-do-evento,Tela funcional de Página do evento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
205,10,Salvos e eventos,Participantes,/app/salvos/participantes,Tela funcional de Participantes,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
206,10,Salvos e eventos,Convites do evento,/app/salvos/convites-do-evento,Tela funcional de Convites do evento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
207,10,Salvos e eventos,Agenda do evento,/app/salvos/agenda-do-evento,Tela funcional de Agenda do evento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
208,10,Salvos e eventos,Localização do evento,/app/salvos/localização-do-evento,Tela funcional de Localização do evento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
209,10,Salvos e eventos,Editar evento,/app/salvos/editar-evento,Tela funcional de Editar evento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
210,10,Salvos e eventos,Configurações do evento,/app/salvos/configurações-do-evento,Tela funcional de Configurações do evento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
211,11,Marketplace,Marketplace,/app/marketplace,Tela funcional de Marketplace,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
212,11,Marketplace,Pesquisa do Marketplace,/app/marketplace/pesquisa-do-marketplace,Tela funcional de Pesquisa do Marketplace,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
213,11,Marketplace,Categorias,/app/marketplace/categorias,Tela funcional de Categorias,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
214,11,Marketplace,Detalhes do produto,/app/marketplace/detalhes-do-produto,Tela funcional de Detalhes do produto,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
215,11,Marketplace,Criar anúncio,/app/marketplace/criar-anúncio,Tela funcional de Criar anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
216,11,Marketplace,Editar anúncio,/app/marketplace/editar-anúncio,Tela funcional de Editar anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
217,11,Marketplace,Fotos do produto,/app/marketplace/fotos-do-produto,Tela funcional de Fotos do produto,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
218,11,Marketplace,Preço do produto,/app/marketplace/preço-do-produto,Tela funcional de Preço do produto,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
219,11,Marketplace,Localização do anúncio,/app/marketplace/localização-do-anúncio,Tela funcional de Localização do anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
220,11,Marketplace,Mensagens do comprador,/app/marketplace/mensagens-do-comprador,Tela funcional de Mensagens do comprador,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
221,11,Marketplace,Meus anúncios,/app/marketplace/meus-anúncios,Tela funcional de Meus anúncios,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
222,11,Marketplace,Anúncios vendidos,/app/marketplace/anúncios-vendidos,Tela funcional de Anúncios vendidos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
223,11,Marketplace,Itens salvos,/app/marketplace/itens-salvos,Tela funcional de Itens salvos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
224,11,Marketplace,Compras,/app/marketplace/compras,Tela funcional de Compras,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
225,11,Marketplace,Avaliações,/app/marketplace/avaliações,Tela funcional de Avaliações,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
226,11,Marketplace,Entrega,/app/marketplace/entrega,Tela funcional de Entrega,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
227,11,Marketplace,Pagamento,/app/marketplace/pagamento,Tela funcional de Pagamento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
